species_id,common_name,scientific_name,category,feeding_source,feeding_confidence,feeding_uses_template,feeding_needs_review,feeding_review_reason,feeding_source_url,feeding_source_fields,housing_mode,housing_reason,housing_reason_shared_count,housing_only_category_reference,missing_species_specific_care
sp_0318,气泡珊瑚,Plerogyra sinuosa,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Plerogyra+sinuosa+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0319,火炬珊瑚,Euphyllia glabrescens,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Euphyllia+glabrescens+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0320,皮革珊瑚,Sarcophyton sp.,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Sarcophyton+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0321,草皮珊瑚,Pachyclavularia violacea,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Pachyclavularia+violacea+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0322,蛙卵珊瑚,Euphyllia divisas,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Euphyllia+divisas+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0323,尼罗河珊瑚,Catalaphyllia jardinei,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Catalaphyllia+jardinei+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0324,红菇珊瑚,Actinodiscus sp.,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Actinodiscus+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0325,紫点海葵,Heteractis crispa,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,特殊类群需复核；存在特殊喂养关键词,https://www.google.com/search?q=Heteractis+crispa+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0326,八字脑珊瑚,Trachyphyllia geoffroyi,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Trachyphyllia+geoffroyi+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0327,管虫 (五彩),Sabellastarte sp.,海水鱼,aquapedia_master_v2.csv+rules+aquapedia_supplement+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；特殊类群需复核；存在特殊喂养关键词,https://www.google.com/search?q=Sabellastarte+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0328,红海星,Fromia milleporella,海水鱼,aquapedia_master_v2.csv+rules+marine_feeding_template,0.81,yes,yes,Dietary_Needs缺失，使用规则补齐,https://www.google.com/search?q=Fromia+milleporella+LiveAquaria+diet,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0329,鹿角珊瑚 (SPS),Acropora sp.,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Acropora+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0330,纽扣珊瑚 (动物之森),Zoanthus sp.,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Zoanthus+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0331,太阳花珊瑚,Tubastraea faulkneri,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,特殊类群需复核；存在特殊喂养关键词,https://www.google.com/search?q=Tubastraea+faulkneri+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0332,幻彩纽扣,Palythoa sp.,海水鱼,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Palythoa+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0333,蓝地毯海葵,Stichodactyla haddoni Blue,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,特殊类群需复核；存在特殊喂养关键词,https://www.google.com/search?q=Stichodactyla+haddoni+Blue+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0334,长须地毯,Stichodactyla gigantea,海水鱼,aquapedia_master_v2.csv+rules+marine_feeding_template,0.81,yes,yes,存在特殊喂养关键词,https://www.google.com/search?q=Stichodactyla+gigantea+LiveAquaria+diet,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0335,丁香珊瑚,Clavularia sp.,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Clavularia+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0336,炮仗花,Tubastraea coccinea,海水鱼,aquapedia_master_v2.csv+rules+marine_feeding_template,0.81,yes,yes,特殊喂养关键词已抽取为提示，建议抽查,https://www.google.com/search?q=Tubastraea+coccinea+LiveAquaria+diet,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0337,千手珊瑚,Xenia sp.,珊瑚/海水无脊椎,aquapedia_master_v2.csv+rules+coral_feeding_template,0.80,yes,yes,Dietary_Needs缺失，使用规则补齐；食性未知；特殊类群需复核,https://www.google.com/search?q=Xenia+sp.+coral+care+feeding,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,海水生物需要稳定盐度和成熟系统；鱼、珊瑚、海葵之间存在捕食、蛰伤或领地风险，需要按珊瑚缸兼容性搭配。,66,yes,yes
sp_0338,白金西非凤凰,Pelvicachromis pulcher var. Albino,慈鲷/斗鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Pelvicachromis+pulcher+var.+Albino+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",建议单养,斗鱼有明显领地意识，同类或长鳍鱼混养容易追咬；新手更适合单独饲养或非常谨慎搭配底栖温和生物。,47,yes,no
sp_0339,红眼金灯,Hemigrammus rodwayi var. Gold,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Hemigrammus+rodwayi+var.+Gold+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0340,球形红十字灯,Aphyocharax anisitsi var. Balloon,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Aphyocharax+anisitsi+var.+Balloon+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,no
sp_0341,长鳍白金黑裙,Gymnocorymbus ternetzi var. Longfin White,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Gymnocorymbus+ternetzi+var.+Longfin+White+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,no
sp_0342,黄金背蓝钻虾,Neocaridina davidi var. Blue Gold,虾螺蟹,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Neocaridina+davidi+var.+Blue+Gold+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,虾螺蟹通常性情温和，但可能被中大型鱼或肉食鱼捕食；也要避免铜药和会夹鱼的蟹类。,41,yes,no
sp_0343,青龙石,Hardscape - Seiryu Stone,硬景/底床,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0344,松皮石,Hardscape - Ohko Stone,硬景/底床,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0345,火山石,Hardscape - Lava Rock,硬景/底床,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0346,沉木 (流木),Hardscape - Driftwood,硬景/底床,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0347,杜鹃根,Hardscape - Azalea Root,鱼类,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,体型较大，可能压迫或误食小型鱼虾；适合与体型接近、游层错开的温和鱼混养。,21,yes,no
sp_0348,红白虎头金鱼,Carassius auratus var. Tigerhead,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Carassius+auratus+var.+Tigerhead+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0349,蓝寿 (五花),Carassius auratus var. Calico Ranchu,鱼类,aquapedia_master_v2.csv,0.92,no,no,,https://www.google.com/search?q=Carassius+auratus+var.+Calico+Ranchu+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0350,黑狮头金鱼,Carassius auratus var. Black Oranda,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Carassius+auratus+var.+Black+Oranda+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0351,红白蝶尾,Carassius auratus var. Butterfly Tail,鱼类,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Carassius+auratus+var.+Butterfly+Tail+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0352,水草泥 (底床),Hardscape - Aqua Soil,水草,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0353,溪流砂,Hardscape - River Sand,硬景/底床,aquapedia_master_v2.csv,0.95,no,no,,,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0354,细叶皇冠,Echinodorus tenellus,水草,aquapedia_master_v2.csv,0.92,no,no,,https://www.google.com/search?q=Echinodorus+tenellus+Tropica+aquarium+plant+care,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,属于造景或植物类，不会主动攻击鱼虾；主要注意光照、底床和是否会被草食性鱼啃食。,49,yes,no
sp_0355,小水兰,Vallisneria nana,鱼类,aquapedia_master_v2.csv,0.92,no,no,,https://www.google.com/search?q=Vallisneria+nana+Tropica+aquarium+plant+care,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,体型较大，可能压迫或误食小型鱼虾；适合与体型接近、游层错开的温和鱼混养。,21,yes,no
sp_0356,大水兰,Vallisneria gigantea,鱼类,aquapedia_master_v2.csv,0.92,no,no,,https://www.google.com/search?q=Vallisneria+gigantea+Tropica+aquarium+plant+care,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,体型较大，可能压迫或误食小型鱼虾；适合与体型接近、游层错开的温和鱼混养。,21,yes,no
sp_0357,莫斯墙 (大三角),Vesicularia sp. Giant,鱼类,aquapedia_master_v2.csv+aquapedia_supplement,0.96,no,no,,https://www.google.com/search?q=Vesicularia+sp.+Giant+Tropica+aquarium+plant+care,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情相对温和，可与体型接近、水质需求相同的温和物种混养；仍需避免过密饲养和体型差异过大。,86,yes,no
sp_0358,红尾玻璃灯 (改良),Prionobrama filigera var.,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Prionobrama+filigera+var.+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",适合混养,性情通常温和，适合与体型接近、水温和 pH 区间重叠的温和鱼群混养；群游鱼建议成群饲养。,44,yes,no
sp_0359,红眼蓝钻灯,Boehlkea fredcochui var. Blue,灯科鱼,aquapedia_master_v2.csv,0.87,no,no,,https://www.google.com/search?q=Boehlkea+fredcochui+var.+Blue+feeding+diet+aquarium,"Diet,Feeding_Type,Dietary_Needs,Feeding_Layer,Care_Guide",谨慎混养,有一定领地意识，混养时需要足够空间、躲避物，并避免与同体型同习性的鱼过密饲养。,57,yes,no
